saat,gun_tipi,sicaklik,yagis,gorus_mesafesi,trafik_yogunlugu,hiz_limiti,ortalama_hiz,kavsak_yogunlugu,yol_tipi,zemin_durumu,isiklandirma,is_cikisi_saati,risk_score,kaza,suggestions
11,hafta_ici,15.0,yok,1354,1,70,65.5,7,otoyol,kuru,yeterli,0,0.0654,0,hizini_dusur
6,hafta_ici,9.3,yok,1242,8,110,37.0,6,sehir_ici,islak,yetersiz,0,0.4335,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
1,hafta_ici,7.2,hafif,794,8,70,38.7,9,kirsal,islak,yeterli,0,0.8024,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir;kavsakta_dikkat"
12,hafta_sonu,23.8,hafif,847,4,70,34.0,7,sehir_ici,kuru,yeterli,0,0.5243,0,normal_surec
13,hafta_ici,8.9,yok,1060,8,90,28.7,1,sehir_ici,kuru,yeterli,0,0.1974,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
16,hafta_sonu,22.6,yok,936,7,70,27.5,6,sehir_ici,kuru,yeterli,0,0.3321,0,normal_surec
8,hafta_ici,15.0,yok,589,2,120,72.4,3,sehir_ici,karlı,yeterli,0,0.6718,0,takip_mesafesini_artir
16,hafta_ici,26.2,yok,910,5,90,42.9,8,sehir_ici,kuru,yeterli,0,0.3402,0,kavsakta_dikkat
7,hafta_ici,4.6,hafif,573,10,70,18.6,1,sehir_ici,kuru,yeterli,0,0.7768,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
1,hafta_ici,6.0,siddetli,178,4,110,83.1,10,kirsal,kuru,yetersiz,0,0.986,1,hizini_azalt;sis_farlarini_ac;farlari_ac;kavsakta_dikkat
23,hafta_ici,12.2,yok,988,3,70,35.8,2,sehir_ici,kuru,yeterli,0,0.1715,0,farlari_ac
12,hafta_sonu,13.0,yok,681,1,110,75.8,3,sehir_ici,islak,yeterli,0,0.4853,0,takip_mesafesini_artir
2,hafta_ici,11.5,yok,1333,5,50,28.6,3,sehir_ici,kuru,yeterli,0,0.0753,0,farlari_ac
15,hafta_sonu,41.3,hafif,676,10,50,22.7,7,kirsal,islak,yeterli,0,0.867,1,"saglam_sabit_hareket,serit_degisiminden_kacin;takip_mesafesini_artir"
5,hafta_ici,35.6,yok,862,8,120,42.3,8,sehir_ici,kuru,yeterli,0,0.4518,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
18,hafta_sonu,18.0,yok,1056,9,110,35.0,9,sehir_ici,kuru,yeterli,1,0.4336,1,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
6,hafta_ici,19.2,yok,668,7,70,28.2,7,sehir_ici,islak,yeterli,0,0.7031,1,takip_mesafesini_artir
9,hafta_sonu,12.6,yok,698,1,90,56.0,8,sehir_ici,kuru,yeterli,0,0.4233,0,kavsakta_dikkat
8,hafta_ici,4.5,yok,809,1,120,111.3,6,kirsal,kuru,yeterli,0,0.3117,0,hizini_dusur
1,hafta_ici,13.2,yok,942,1,70,70.5,2,otoyol,buzlu,yeterli,0,0.4498,0,farlari_ac;hizini_dusur;takip_mesafesini_artir
14,hafta_ici,22.7,yok,1042,2,50,36.7,1,sehir_ici,kuru,yeterli,0,0.1295,0,normal_surec
4,hafta_sonu,28.1,yok,1043,1,90,65.1,3,sehir_ici,kuru,yeterli,0,0.1329,0,farlari_ac
21,hafta_ici,25.0,yok,604,4,50,14.7,9,sehir_ici,kuru,yeterli,0,0.5887,1,farlari_ac;kavsakta_dikkat
3,hafta_sonu,-0.1,hafif,585,10,50,10.1,7,sehir_ici,kuru,yeterli,0,0.8348,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
19,hafta_ici,12.1,hafif,452,9,110,38.3,2,sehir_ici,islak,yeterli,1,0.9331,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
3,hafta_sonu,0.3,hafif,10,4,30,25.4,1,sehir_ici,karlı,yeterli,0,0.9735,1,hizini_azalt;sis_farlarini_ac;farlari_ac;takip_mesafesini_artir
17,hafta_sonu,26.7,hafif,1153,4,110,83.5,2,kirsal,kuru,yeterli,1,0.2985,1,normal_surec
3,hafta_sonu,10.9,yok,760,7,90,38.3,3,sehir_ici,islak,yeterli,0,0.5631,0,farlari_ac;takip_mesafesini_artir
16,hafta_ici,14.5,yok,777,9,90,28.8,6,sehir_ici,islak,yeterli,0,0.646,1,"saglam_sabit_hareket,serit_degisiminden_kacin;takip_mesafesini_artir"
11,hafta_ici,19.8,yok,596,7,90,31.3,9,sehir_ici,kuru,yeterli,0,0.6719,0,kavsakta_dikkat
21,resmi_tatil,42.7,hafif,409,1,70,68.3,8,kirsal,kuru,yetersiz,0,0.9156,1,farlari_ac;hizini_dusur;kavsakta_dikkat
16,hafta_ici,17.7,siddetli,235,1,50,27.4,10,sehir_ici,kuru,yeterli,0,0.9428,1,hizini_azalt;sis_farlarini_ac;kavsakta_dikkat
9,hafta_ici,12.6,yok,1405,4,50,27.6,9,sehir_ici,karlı,yeterli,0,0.1741,0,takip_mesafesini_artir;kavsakta_dikkat
21,hafta_ici,2.6,yok,941,4,110,62.0,8,sehir_ici,buzlu,yeterli,0,0.6155,1,farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
0,hafta_sonu,29.6,yok,902,1,70,49.2,7,sehir_ici,kuru,yeterli,0,0.2512,0,farlari_ac
21,hafta_ici,13.2,hafif,816,6,30,12.5,6,otoyol,islak,yeterli,0,0.7051,0,farlari_ac;takip_mesafesini_artir
23,hafta_ici,31.6,yok,842,10,120,30.1,8,sehir_ici,kuru,yeterli,0,0.5183,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
17,hafta_sonu,26.1,yok,1006,2,120,81.8,6,sehir_ici,kuru,yetersiz,1,0.4761,0,farlari_ac
17,hafta_ici,10.4,yok,723,5,70,36.3,2,sehir_ici,karlı,yeterli,1,0.7147,0,takip_mesafesini_artir
13,hafta_sonu,1.1,yok,1505,8,30,7.7,9,sehir_ici,kuru,yeterli,0,0.081,0,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
14,hafta_ici,17.7,hafif,788,3,110,61.4,9,sehir_ici,kuru,yeterli,0,0.588,1,kavsakta_dikkat
11,hafta_ici,8.9,yok,954,9,110,52.8,3,otoyol,kuru,yeterli,0,0.3214,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
3,hafta_ici,15.4,hafif,528,7,50,28.7,9,otoyol,kuru,yeterli,0,0.847,1,farlari_ac;kavsakta_dikkat
2,hafta_ici,25.5,yok,990,9,50,10.7,2,sehir_ici,kuru,yeterli,0,0.2701,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
19,hafta_sonu,-1.5,hafif,575,1,110,76.1,3,sehir_ici,kuru,yeterli,1,0.7195,0,farlari_ac
11,hafta_ici,17.6,hafif,321,5,120,57.6,6,sehir_ici,islak,yeterli,0,0.9268,1,takip_mesafesini_artir
6,hafta_ici,22.6,yok,1324,3,110,68.2,4,sehir_ici,islak,yeterli,0,0.1115,0,takip_mesafesini_artir
10,hafta_ici,23.1,yok,931,4,70,45.5,8,sehir_ici,kuru,yeterli,0,0.3072,1,kavsakta_dikkat
0,hafta_ici,1.4,hafif,941,4,70,33.8,1,sehir_ici,kuru,yeterli,0,0.3396,0,farlari_ac
5,hafta_ici,19.2,yok,1126,7,90,38.6,6,sehir_ici,kuru,yeterli,0,0.2028,1,farlari_ac
14,hafta_ici,27.0,hafif,146,10,50,19.7,2,otoyol,kuru,yeterli,0,0.9459,1,"hizini_azalt;sis_farlarini_ac;saglam_sabit_hareket,serit_degisiminden_kacin"
14,hafta_ici,18.4,hafif,369,8,70,24.7,6,otoyol,kuru,yeterli,0,0.8939,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
18,hafta_sonu,13.8,hafif,213,10,70,23.8,1,sehir_ici,kuru,yeterli,1,0.952,1,"sis_farlarini_ac;saglam_sabit_hareket,serit_degisiminden_kacin"
10,hafta_ici,26.4,yok,611,5,90,73.2,2,kirsal,kuru,yetersiz,0,0.7159,0,farlari_ac
22,hafta_ici,8.1,yok,509,10,90,25.9,9,sehir_ici,kuru,yeterli,0,0.7919,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
1,hafta_ici,-0.3,yok,1075,7,110,69.5,6,kirsal,kuru,yetersiz,0,0.4351,1,farlari_ac
13,hafta_sonu,13.0,yok,905,3,110,60.5,8,sehir_ici,kuru,yeterli,0,0.3004,0,kavsakta_dikkat
1,hafta_ici,20.4,hafif,733,3,120,69.2,7,sehir_ici,kuru,yeterli,0,0.6017,0,farlari_ac
3,hafta_ici,25.4,hafif,593,3,110,67.1,9,sehir_ici,islak,yeterli,0,0.831,1,farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
16,hafta_ici,20.3,yok,927,4,70,48.9,9,otoyol,kuru,yeterli,0,0.3276,0,kavsakta_dikkat
2,resmi_tatil,23.4,hafif,960,6,70,32.9,4,sehir_ici,islak,yeterli,0,0.5563,1,farlari_ac;takip_mesafesini_artir
12,hafta_ici,25.5,yok,1066,5,90,67.7,7,kirsal,kuru,yeterli,0,0.2244,1,normal_surec
8,hafta_sonu,11.6,yok,975,8,30,6.8,5,sehir_ici,kuru,yeterli,0,0.3033,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
6,hafta_ici,13.5,siddetli,185,5,120,88.8,7,otoyol,islak,yetersiz,0,0.9906,1,hizini_azalt;sis_farlarini_ac;farlari_ac;takip_mesafesini_artir
14,hafta_ici,27.9,siddetli,161,5,30,11.3,4,otoyol,kuru,yetersiz,0,0.9807,1,hizini_azalt;sis_farlarini_ac;farlari_ac
22,hafta_sonu,2.9,yok,1231,10,70,23.8,10,kirsal,kuru,yeterli,0,0.2399,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
10,hafta_ici,19.3,siddetli,303,2,90,78.8,1,kirsal,kuru,yeterli,0,0.8895,1,hizini_azalt
19,hafta_sonu,7.8,yok,1471,5,90,41.6,4,sehir_ici,islak,yeterli,1,0.1226,0,farlari_ac;takip_mesafesini_artir
1,hafta_sonu,26.0,yok,1143,7,90,35.0,10,sehir_ici,kuru,yeterli,0,0.2402,1,farlari_ac;kavsakta_dikkat
14,hafta_sonu,14.8,yok,882,2,90,65.8,3,sehir_ici,islak,yeterli,0,0.3407,1,takip_mesafesini_artir
13,hafta_ici,15.1,hafif,691,6,70,38.9,9,sehir_ici,buzlu,yeterli,0,0.9134,1,takip_mesafesini_artir;kavsakta_dikkat
19,hafta_sonu,32.3,yok,975,7,70,33.0,5,sehir_ici,kuru,yeterli,1,0.3894,0,farlari_ac
21,hafta_ici,4.2,yok,1259,5,120,66.8,4,sehir_ici,kuru,yeterli,0,0.102,0,farlari_ac
10,hafta_sonu,17.2,yok,1400,9,70,19.8,8,sehir_ici,kuru,yeterli,0,0.1177,0,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
2,hafta_ici,13.2,hafif,569,4,70,33.1,5,sehir_ici,kuru,yeterli,0,0.7195,1,farlari_ac
16,hafta_sonu,20.3,yok,1527,10,70,22.6,3,kirsal,kuru,yeterli,0,0.0625,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
11,hafta_ici,34.3,yok,1356,1,50,31.7,2,sehir_ici,islak,yeterli,0,0.0729,0,takip_mesafesini_artir
23,hafta_ici,8.9,yok,1005,8,90,30.6,8,sehir_ici,kuru,yeterli,0,0.3308,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
20,hafta_ici,3.0,yok,1201,8,90,36.2,2,sehir_ici,karlı,yeterli,0,0.2832,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
14,hafta_sonu,6.9,hafif,654,7,110,47.8,8,sehir_ici,kuru,yeterli,0,0.7625,1,kavsakta_dikkat
15,hafta_ici,12.7,yok,1006,8,110,40.2,5,sehir_ici,kuru,yeterli,0,0.2855,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
4,hafta_ici,15.6,hafif,944,2,50,32.1,8,sehir_ici,kuru,yeterli,0,0.4103,0,farlari_ac;kavsakta_dikkat
19,hafta_sonu,16.1,yok,1155,3,90,60.1,5,sehir_ici,kuru,yeterli,1,0.185,1,farlari_ac
5,hafta_ici,33.0,hafif,448,9,30,6.8,1,otoyol,islak,yeterli,0,0.8921,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
18,hafta_ici,31.2,yok,691,1,30,24.9,2,sehir_ici,kuru,yeterli,1,0.4429,1,normal_surec
4,hafta_ici,28.0,yok,703,8,70,15.6,6,sehir_ici,kuru,yeterli,0,0.5516,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
2,hafta_ici,40.1,yok,1146,8,70,23.3,3,sehir_ici,kuru,yetersiz,0,0.3376,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
0,hafta_ici,23.2,hafif,538,7,90,45.4,8,sehir_ici,kuru,yeterli,0,0.8309,1,farlari_ac;kavsakta_dikkat
5,hafta_ici,26.1,hafif,659,5,110,58.0,5,sehir_ici,islak,yeterli,0,0.7811,1,farlari_ac;takip_mesafesini_artir
14,hafta_ici,23.0,yok,1280,4,110,59.3,3,sehir_ici,karlı,yetersiz,0,0.3427,0,farlari_ac;takip_mesafesini_artir
1,hafta_ici,21.4,hafif,965,10,110,35.4,10,sehir_ici,kuru,yetersiz,0,0.8009,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
2,hafta_sonu,18.9,yok,904,10,30,11.4,7,sehir_ici,kuru,yeterli,0,0.4512,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
16,hafta_ici,11.0,yok,577,10,70,29.4,8,otoyol,kuru,yeterli,0,0.7401,1,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
23,hafta_ici,2.5,yok,1537,10,70,18.6,4,sehir_ici,buzlu,yeterli,0,0.2062,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
11,hafta_sonu,13.7,yok,562,6,70,37.5,9,sehir_ici,karlı,yeterli,0,0.8395,1,takip_mesafesini_artir;kavsakta_dikkat
17,hafta_ici,20.7,hafif,330,1,50,44.3,6,otoyol,kuru,yeterli,1,0.8872,1,normal_surec
14,hafta_ici,15.7,yok,1529,5,50,31.4,1,kirsal,kuru,yeterli,0,0.0343,0,normal_surec
11,hafta_sonu,4.3,yok,1319,4,90,59.8,5,sehir_ici,kuru,yeterli,0,0.0828,0,normal_surec
15,hafta_sonu,13.3,yok,1145,4,110,59.1,5,sehir_ici,kuru,yeterli,0,0.1408,0,normal_surec
7,hafta_sonu,12.8,yok,985,7,110,36.0,7,sehir_ici,kuru,yetersiz,0,0.519,1,farlari_ac
13,hafta_sonu,14.4,yok,928,9,90,45.2,7,otoyol,kuru,yeterli,0,0.4095,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
16,hafta_sonu,19.9,yok,804,8,90,52.4,6,otoyol,kuru,yeterli,0,0.4779,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
20,hafta_ici,22.1,yok,915,8,90,32.4,8,sehir_ici,kuru,yetersiz,0,0.6246,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
7,hafta_sonu,10.0,yok,985,5,90,35.7,2,sehir_ici,kuru,yeterli,0,0.2025,0,normal_surec
14,hafta_ici,24.8,yok,587,6,30,13.7,7,sehir_ici,kuru,yeterli,0,0.627,1,normal_surec
13,hafta_sonu,26.3,yok,753,2,110,107.9,10,kirsal,kuru,yeterli,0,0.4522,0,hizini_dusur;kavsakta_dikkat
17,hafta_ici,18.2,yok,366,3,90,55.6,7,sehir_ici,kuru,yeterli,1,0.8114,1,normal_surec
19,hafta_ici,21.6,yok,1023,5,50,38.7,4,otoyol,kuru,yeterli,1,0.2991,0,farlari_ac
6,hafta_ici,24.8,yok,1023,2,30,23.7,10,sehir_ici,islak,yeterli,0,0.3423,1,takip_mesafesini_artir;kavsakta_dikkat
2,hafta_sonu,4.0,yok,1533,3,50,35.2,2,sehir_ici,kuru,yeterli,0,0.0299,0,farlari_ac
11,hafta_ici,25.5,yok,1112,4,90,59.7,4,sehir_ici,islak,yeterli,0,0.2304,1,takip_mesafesini_artir
20,hafta_sonu,7.1,yok,833,6,110,75.1,4,otoyol,kuru,yeterli,0,0.3706,0,farlari_ac
23,hafta_sonu,8.1,yok,939,5,70,35.5,6,sehir_ici,kuru,yeterli,0,0.2885,0,farlari_ac
2,hafta_ici,17.0,yok,1146,10,70,21.0,7,otoyol,islak,yeterli,0,0.3688,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
19,hafta_sonu,-6.4,yok,1068,4,120,69.3,3,sehir_ici,kuru,yeterli,1,0.2271,0,farlari_ac
13,hafta_sonu,16.8,hafif,704,2,70,44.8,10,sehir_ici,kuru,yetersiz,0,0.8211,1,farlari_ac;kavsakta_dikkat
14,hafta_ici,24.8,yok,1113,5,50,38.4,1,otoyol,kuru,yeterli,0,0.138,1,normal_surec
13,hafta_ici,-1.5,yok,924,5,70,31.6,3,sehir_ici,islak,yeterli,0,0.3684,1,takip_mesafesini_artir
6,hafta_ici,25.9,hafif,503,7,110,44.7,9,sehir_ici,kuru,yeterli,0,0.8545,0,kavsakta_dikkat
16,hafta_ici,8.0,yok,823,1,90,63.1,1,sehir_ici,kuru,yeterli,0,0.2247,0,normal_surec
11,hafta_ici,17.1,hafif,433,4,70,34.5,8,sehir_ici,kuru,yeterli,0,0.838,1,kavsakta_dikkat
19,hafta_sonu,9.5,yok,675,5,120,61.8,2,sehir_ici,kuru,yeterli,1,0.5495,0,farlari_ac
3,hafta_ici,20.7,siddetli,387,8,110,59.7,6,kirsal,kuru,yeterli,0,0.9384,1,"hizini_azalt;saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
8,hafta_sonu,25.2,yok,1037,8,50,34.9,3,otoyol,kuru,yeterli,0,0.2477,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
5,hafta_ici,21.5,yok,953,1,110,100.8,7,kirsal,kuru,yeterli,0,0.2252,0,farlari_ac;hizini_dusur
15,hafta_ici,15.0,hafif,510,5,30,25.4,2,otoyol,kuru,yeterli,0,0.7525,0,normal_surec
21,hafta_sonu,10.2,yok,1128,10,90,15.3,4,sehir_ici,islak,yeterli,0,0.3296,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
21,hafta_sonu,14.3,yok,1361,1,70,49.0,10,sehir_ici,islak,yeterli,0,0.1214,0,farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
20,hafta_ici,21.6,hafif,730,1,90,85.9,9,otoyol,islak,yetersiz,0,0.8633,1,farlari_ac;hizini_dusur;takip_mesafesini_artir;kavsakta_dikkat
20,hafta_ici,21.9,yok,1276,2,70,66.1,6,otoyol,kuru,yeterli,0,0.0875,0,farlari_ac;hizini_dusur
1,hafta_ici,20.5,yok,824,2,110,69.3,4,sehir_ici,kuru,yetersiz,0,0.4889,0,farlari_ac
23,hafta_ici,2.2,yok,998,9,70,32.3,2,kirsal,islak,yeterli,0,0.3906,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
7,hafta_ici,14.8,yok,827,4,90,55.9,10,sehir_ici,kuru,yeterli,0,0.4241,1,kavsakta_dikkat
10,hafta_ici,8.7,hafif,619,3,70,36.8,9,sehir_ici,kuru,yeterli,0,0.7214,1,kavsakta_dikkat
12,hafta_ici,21.6,siddetli,345,1,120,74.2,4,sehir_ici,islak,yeterli,0,0.9263,0,hizini_azalt;takip_mesafesini_artir
16,hafta_sonu,7.4,yok,1131,2,110,77.3,9,sehir_ici,kuru,yeterli,0,0.16,0,kavsakta_dikkat
7,hafta_ici,19.5,yok,1488,6,70,27.7,2,sehir_ici,kuru,yeterli,0,0.045,0,normal_surec
20,hafta_ici,12.2,yok,913,9,120,41.5,7,sehir_ici,kuru,yeterli,0,0.4157,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
17,hafta_ici,-3.8,yok,757,5,70,58.5,5,otoyol,islak,yeterli,1,0.6707,0,takip_mesafesini_artir
17,hafta_sonu,24.3,hafif,692,4,90,54.6,8,sehir_ici,kuru,yeterli,1,0.7661,0,kavsakta_dikkat
13,hafta_sonu,14.7,yok,1035,5,110,51.6,8,sehir_ici,islak,yeterli,0,0.3601,0,takip_mesafesini_artir;kavsakta_dikkat
14,hafta_ici,27.8,yok,1096,9,30,6.0,4,otoyol,kuru,yeterli,0,0.2259,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
5,hafta_sonu,-1.7,hafif,631,7,120,64.5,4,otoyol,kuru,yeterli,0,0.7275,1,farlari_ac
10,hafta_ici,12.1,hafif,512,8,70,36.3,8,kirsal,kuru,yeterli,0,0.8574,0,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
12,hafta_ici,12.8,yok,1058,4,50,36.8,3,kirsal,kuru,yetersiz,0,0.3282,0,farlari_ac
0,hafta_ici,17.7,yok,1292,8,110,62.5,7,otoyol,kuru,yeterli,0,0.1472,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
5,hafta_ici,1.7,yok,1322,6,110,54.7,8,sehir_ici,kuru,yeterli,0,0.1173,1,farlari_ac;kavsakta_dikkat
8,hafta_sonu,20.4,siddetli,213,5,50,31.2,8,otoyol,islak,yeterli,0,0.9762,1,hizini_azalt;sis_farlarini_ac;takip_mesafesini_artir;kavsakta_dikkat
7,hafta_sonu,34.1,yok,1069,7,50,25.2,10,sehir_ici,kuru,yeterli,0,0.2957,0,kavsakta_dikkat
10,hafta_ici,19.7,yok,1443,6,110,58.9,4,sehir_ici,kuru,yeterli,0,0.0614,0,normal_surec
21,hafta_ici,15.9,yok,859,3,50,39.6,9,kirsal,kuru,yeterli,0,0.3619,1,farlari_ac;kavsakta_dikkat
18,hafta_ici,1.2,yok,805,5,120,86.0,10,otoyol,islak,yeterli,1,0.7058,0,takip_mesafesini_artir;kavsakta_dikkat
23,hafta_ici,7.3,yok,1238,9,110,31.6,4,sehir_ici,kuru,yeterli,0,0.1517,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
8,hafta_ici,14.4,siddetli,296,7,70,39.2,8,otoyol,kuru,yeterli,0,0.9563,0,hizini_azalt;sis_farlarini_ac;kavsakta_dikkat
16,hafta_ici,9.7,hafif,449,4,70,48.7,6,kirsal,islak,yeterli,0,0.8823,1,takip_mesafesini_artir
11,hafta_ici,25.3,siddetli,145,7,90,57.5,5,kirsal,kuru,yeterli,0,0.9685,1,hizini_azalt;sis_farlarini_ac
13,hafta_ici,20.3,yok,1063,5,70,33.4,4,sehir_ici,kuru,yeterli,0,0.1836,0,normal_surec
14,hafta_ici,41.9,hafif,524,2,110,74.1,5,sehir_ici,kuru,yetersiz,0,0.8599,0,farlari_ac
15,hafta_ici,5.2,hafif,296,6,120,59.2,1,sehir_ici,kuru,yeterli,0,0.8637,1,sis_farlarini_ac
21,hafta_sonu,15.3,yok,793,7,90,53.3,7,sehir_ici,kuru,yeterli,0,0.4792,1,farlari_ac
21,hafta_ici,1.2,yok,1180,8,70,24.8,8,sehir_ici,kuru,yeterli,0,0.21,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
19,resmi_tatil,-7.2,yok,954,6,70,28.8,9,sehir_ici,islak,yeterli,1,0.5808,0,farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
0,hafta_ici,22.2,hafif,881,8,90,33.2,3,sehir_ici,kuru,yeterli,0,0.5244,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
9,hafta_sonu,20.0,yok,373,7,90,33.5,9,sehir_ici,kuru,yeterli,0,0.8198,1,kavsakta_dikkat
7,hafta_sonu,6.5,hafif,840,2,90,56.4,10,sehir_ici,kuru,yeterli,0,0.5367,0,kavsakta_dikkat
17,hafta_ici,15.9,yok,896,6,30,17.6,5,sehir_ici,kuru,yeterli,1,0.4366,1,normal_surec
0,hafta_ici,8.7,hafif,512,9,110,32.6,10,sehir_ici,kuru,yeterli,0,0.8812,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
1,hafta_sonu,10.1,yok,534,6,70,35.5,6,sehir_ici,kuru,yeterli,0,0.656,1,farlari_ac
0,hafta_ici,11.8,hafif,683,4,110,86.6,1,otoyol,kuru,yeterli,0,0.5763,0,farlari_ac
0,hafta_ici,6.0,yok,451,7,110,47.4,9,sehir_ici,kuru,yeterli,0,0.7769,1,farlari_ac;kavsakta_dikkat
8,hafta_ici,7.8,siddetli,311,3,90,77.4,9,kirsal,kuru,yeterli,0,0.9388,1,hizini_azalt;kavsakta_dikkat
12,hafta_ici,8.1,yok,545,5,70,34.5,6,sehir_ici,karlı,yeterli,0,0.8001,0,takip_mesafesini_artir
0,hafta_ici,19.2,yok,593,1,90,53.0,8,sehir_ici,kuru,yeterli,0,0.5146,1,farlari_ac;kavsakta_dikkat
12,hafta_sonu,-12.7,yok,642,10,30,11.7,4,otoyol,islak,yetersiz,0,0.8753,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
19,hafta_ici,12.7,yok,785,3,110,67.1,5,sehir_ici,islak,yeterli,1,0.5885,1,farlari_ac;takip_mesafesini_artir
21,hafta_ici,4.1,yok,1282,8,50,16.8,5,sehir_ici,karlı,yeterli,0,0.266,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
6,hafta_sonu,4.5,yok,1451,9,70,26.1,7,sehir_ici,islak,yeterli,0,0.1523,1,"saglam_sabit_hareket,serit_degisiminden_kacin;takip_mesafesini_artir"
1,hafta_ici,9.7,hafif,489,9,50,20.2,7,sehir_ici,kuru,yeterli,0,0.8689,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
5,resmi_tatil,14.9,yok,986,10,110,42.9,7,kirsal,karlı,yetersiz,0,0.7848,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
6,hafta_ici,12.9,yok,1146,2,90,59.3,5,sehir_ici,islak,yeterli,0,0.1869,0,takip_mesafesini_artir
13,hafta_ici,4.4,yok,901,4,90,56.5,4,sehir_ici,islak,yeterli,0,0.3867,0,takip_mesafesini_artir
17,hafta_sonu,22.2,yok,1135,5,90,40.8,8,sehir_ici,kuru,yeterli,1,0.2645,0,kavsakta_dikkat
14,hafta_ici,6.0,siddetli,249,3,110,65.1,1,sehir_ici,karlı,yeterli,0,0.9617,1,hizini_azalt;sis_farlarini_ac;takip_mesafesini_artir
1,hafta_sonu,7.7,yok,923,1,50,40.0,1,sehir_ici,islak,yeterli,0,0.2606,0,farlari_ac;takip_mesafesini_artir
9,resmi_tatil,17.8,siddetli,143,6,90,44.7,6,sehir_ici,islak,yeterli,0,0.9802,1,hizini_azalt;sis_farlarini_ac;takip_mesafesini_artir
22,hafta_sonu,18.2,yok,1044,10,90,24.0,2,sehir_ici,kuru,yeterli,0,0.2554,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
11,hafta_ici,8.9,yok,1287,2,30,28.6,3,otoyol,kuru,yeterli,0,0.0694,0,hizini_dusur
